"dataId","query","queryOriginal"
3393,"CHINA REFRIGERATION/CR EXPO - International Exhibition for Refrigeration, Heating, Ventilation and Air-Conditioning/Frozen Food Processing, Packaging and Storaging","CHINA REFRIGERATION/CR EXPO - International Exhibition for Refrigeration, Heating, Ventilation and Air-Conditioning/Frozen Food Processing, Packaging and Storaging年中國制冷展"
3394,"China Tea Expo, Shanghai","China Tea Expo, Shanghai中國上海國際茶業博覽會"
3395,"CHSE - China Human Settlement Environment and Technology Expo","CHSE - China Human Settlement Environment and Technology Expo中國人居舒適環境科技博覽會"
3396,"EPower China - China International Electric Power & Electric Engineering Technology Exhibition","EPower China - China International Electric Power & Electric Engineering Technology Exhibition中國國際電力電工設備與技術展覽會"
3397,"Expo Build China - International Exhibition for the Building Industry","Expo Build China - International Exhibition for the Building Industry中國國際建築裝飾展覽會"
3398,"Home Furnishing China","Home Furnishing China中國國際家居飾品展覽會"
3399,"Hortiflorexpo China - China Official Trade Show on Floriculture and Horticulture","Hortiflorexpo China - China Official Trade Show on Floriculture and Horticulture中國國際花卉園藝展覽會"
3400,"HVACEXPO - China Heating Systems, Ventilation, Air Conditioning and Hot Water Equipment Expo()","HVACEXPO - China Heating Systems, Ventilation, Air Conditioning and Hot Water Equipment Expo中國(上海)供熱系統、通風、空調及熱水設備展覽會"
3401,"International CTI Symposium and Exhibition (The CTI Symposium China)","International CTI Symposium and Exhibition (The CTI Symposium China)"
3402,"Intertextile Shanghai Apparel Fabrics(Autumn) - China International Trade Fair for Apparel Fabrics and Accessories(Intertextile)","Intertextile Shanghai Apparel Fabrics(Autumn) - China International Trade Fair for Apparel Fabrics and Accessories中國國際紡織面料及輔料博覽會(上海Intertextile展)"
3403,"Mobile Asia Expo","Mobile Asia Expo亞洲移動通信博覽會"
3404,"Shanghai International Children-Baby-Maternity Industry Expo","Shanghai International Children-Baby-Maternity Industry Expo上海國際兒童、嬰兒、孕婦產品博覽會"
3405,"Shanghai International Exhibition On Public Safety & Security","Shanghai International Exhibition On Public Safety & Security上海社會公共安全產品國際博覽會"
3406,"Shanghai International Industrial Ceramics Expo","Shanghai International Industrial Ceramics Expo上海國際工業陶瓷展覽會暨會議"
3407,"Shanghai Int'l Digital Signage & Touch Technology Show ","Shanghai Int'l Digital Signage & Touch Technology Show 上海國際數字標牌及觸摸查詢技術展覽會"
3408,"SHANGHAI MODE LINGERIE & Interfiliere Shanghai Fabrics Suppliers&","SHANGHAI MODE LINGERIE & Interfiliere Shanghai Fabrics Suppliers上海時尚內衣展&上海國際內衣及泳裝原材料貼牌加工展"
3409,"WoodMac China - International Forestry & Woodworking Machinery and Supplies Exhibition","WoodMac China - International Forestry & Woodworking Machinery and Supplies Exhibition中國國際林業、木工機械與供應展覽會"
3410,"Plastics Myanmar - International Plastics Exhibition","Plastics Myanmar - International Plastics Exhibition"
3411,"TMI - Tecno Mueble Internacional","TMI - Tecno Mueble Internacional"
3412,"AIMEX - Australia';s International Mining and Exploration Exhibition","AIMEX - Australia';s International Mining and Exploration Exhibition"
3413,"CeMAT Australia","CeMAT Australia"
3414,"JAPANTEX - INTERIOR TREND SHOW","JAPANTEX - INTERIOR TREND SHOW"
3415,"Logis-Tech Tokyo","Logis-Tech Tokyo國際物流綜合展"
3416,"MIF - Musical Instruments Fair Japan","MIF - Musical Instruments Fair Japan"
3417,"Brussels Expo Belgium","Brussels Expo Belgium"
3418,"EFTTEX - European Fishing Tackle Trade Exhibition (Belgium)","EFTTEX - European Fishing Tackle Trade Exhibition (Belgium)"
3419,"ESGE Annual Congress - European Society for Gynaecological Endoscopy (Brussels)","ESGE Annual Congress - European Society for Gynaecological Endoscopy (Brussels)"
3420,"Japan Expo, Belgium","Japan Expo, Belgium"
3421,"FACTS Expo Ghent","FACTS Expo Ghent"
3422,"ERBIL AUTOSHOW - Erbil International Automobile, Automotive, Commercial Vehicles and Spare Parts Exhibition","ERBIL AUTOSHOW - Erbil International Automobile, Automotive, Commercial Vehicles and Spare Parts Exhibition"
3423,"Erbil Building, Construction Exhibition","Erbil Building, Construction Exhibition"
3424,"IRAQ MEDICARE - Internationale Messe fur das Gesundheitswesen im Irak","IRAQ MEDICARE - Internationale Messe fur das Gesundheitswesen im Irak"
3425,"Dental World","Dental World"
3426,"INDUSTRY DAYS ","INDUSTRY DAYS "
3427,"IMOX - Indonesia Marine & Offshore Expo","IMOX - Indonesia Marine & Offshore Expo"
3428,"AGRI INDO EXPO - International Exhibition On Agri Business And Technology","AGRI INDO EXPO - International Exhibition On Agri Business And Technology"
3429,"ASEAN-PLAS (Jakarta International Plastic & Rubber Industries Exhibition)","ASEAN-PLAS (Jakarta International Plastic & Rubber Industries Exhibition)印尼國際塑橡膠工業展"
3430,"Fun Asia Expo","Fun Asia Expo"
3431,"International Zuchex Indonesia Housewares & Gift Fair","International Zuchex Indonesia Housewares & Gift Fair"
3432,"Marintec  Indonesia","Marintec  Indonesia"
3433,"Woodshow - Indonesia International Wood & Wood Machinery Show","Woodshow - Indonesia International Wood & Wood Machinery Show"
3434,"INAPA SURABAYA - Indonesia International Auto Parts, Accessories and Equip Exhibition (August)","INAPA SURABAYA - Indonesia International Auto Parts, Accessories and Equip Exhibition (August)"
3435,"SPE - Surabaya Printing Expo","SPE - Surabaya Printing Expo"
3436,"IMDI Conferences - National Conference And Technology Exhibition On Indian Medical Devices & Plastics Disposables Industry ","IMDI Conferences - National Conference And Technology Exhibition On Indian Medical Devices & Plastics Disposables Industry "
3437,"CeBIT India","CeBIT India"
3438,"Elecrama","Elecrama印度國際電機暨電子工業展"
3439,"EMMA - Electronics Machinery Mold Autoparts Expo India","EMMA - Electronics Machinery Mold Autoparts Expo India"
3440,"IMME - International Mining & Machinery Exhibition","IMME - International Mining & Machinery Exhibition"
3441,"Concrete Show India ","Concrete Show India "
3442,"Everything About Water Expo --International Exhibition & Conference on Water & Wastewater Management","Everything About Water Expo --International Exhibition & Conference on Water & Wastewater Management"
3443,"SAFETYEX exhibition & conference","SAFETYEX exhibition & conference"
3444,"Zak Doors & Windows Expo -International Trade Fair on Doors, Windows, Facades, technologies, components and products","Zak Doors & Windows Expo -International Trade Fair on Doors, Windows, Facades, technologies, components and products"
3445,"IIPTF - India International Pet Trade Fair","IIPTF - India International Pet Trade Fair"
3446,"HOSTELCO - International Restaurant, Hotel and Community Equipment Exhibition","HOSTELCO - International Restaurant, Hotel and Community Equipment Exhibition"
3447,"Conference of the European Wound Management Association (EWMA)","Conference of the European Wound Management Association (EWMA)"
3448,"FIMA GANADERA - International Animal Production Show","FIMA GANADERA - International Animal Production Show"
3449,"Saudi Safety & Security(SSS) - Saudi Arabia's leading security, fire and safety conference and exhibition","Saudi Safety & Security(SSS) - Saudi Arabia's leading security, fire and safety conference and exhibition"
3450,"SIMS - Saudi International Motor Show - International Event for Motor Vehicles, SUVs and Motorcycles","SIMS - Saudi International Motor Show - International Event for Motor Vehicles, SUVs and Motorcycles"
3451,"TEXTILES ARABIA -Saudi Arabia's Premier Int't Home Textiles, Textiles Machinery, Bridal Wear, Nightwear, Fabrics and Apparel Exhibition","TEXTILES ARABIA -Saudi Arabia's Premier Int't Home Textiles, Textiles Machinery, Bridal Wear, Nightwear, Fabrics and Apparel Exhibition"
3452,"SWSEXPO - Seoul International Wines & Spirits Expo","SWSEXPO - Seoul International Wines & Spirits Expo"
3453,"EAES - European Association for Endoscopic Surgery and other interventional techniques","EAES - European Association for Endoscopic Surgery and other interventional techniques"
3454,"Busworld - International Trade Fair For Bus Industry And Accessories","Busworld - International Trade Fair For Bus Industry And Accessories"
3455,"CeBIT Bilisim Eurasia - International Trade Fair for Information Technology, Telecommunications, Software & Services","CeBIT Bilisim Eurasia - International Trade Fair for Information Technology, Telecommunications, Software & Services土耳其資訊及通訊展"
3456,"CLOTHING MACHINERY - International Clothing Machines, Embroidery Machines and Accessories Fair","CLOTHING MACHINERY - International Clothing Machines, Embroidery Machines and Accessories Fair"
3457,"Eurogeo - European Geosynthetics Congress ( Istanbul )","Eurogeo - European Geosynthetics Congress ( Istanbul )"
3458,"Flower Show Istanbul - Istanbul International Plants, Landscaping and Sub-industries Trade Fair","Flower Show Istanbul - Istanbul International Plants, Landscaping and Sub-industries Trade Fair"
3459,"PARASITEC","PARASITEC"
3460,"Texworld Istanbul- Autumn","Texworld Istanbul- Autumn"
3461,"Texworld Istanbul- Spring","Texworld Istanbul- Spring"
3462,"Wood Processing Machinery - Fachmesse fur die Holz- und Forstwirtschaft sowie Mobelzubehorindustrie","Wood Processing Machinery - Fachmesse fur die Holz- und Forstwirtschaft sowie Mobelzubehorindustrie"
3463,"World Food Insanbul - International Food Products and Processing Technologies Exhibition","World Food Insanbul - International Food Products and Processing Technologies Exhibition"
3464,"Fenestration China - International Exhibition on Windows, Doors, Skylights and Curtain Wall Technology, Components, and Prefabricated Units","Fenestration China - International Exhibition on Windows, Doors, Skylights and Curtain Wall Technology, Components, and Prefabricated Units中國國際門窗幕牆博覽會"
3465,"China (Chengdu) International Buddhist Items & Crafts Fair() ","China (Chengdu) International Buddhist Items & Crafts Fair中國(成都)國際佛事文化用品展覽會 "
3466,"Zhengzhou National Commodity Fair","Zhengzhou National Commodity Fair鄭州全國商品交易會"
3467,"BCA -  Billiard & Home Leisure Expo","BCA -  Billiard & Home Leisure Expo"
3468,"Print","Print美國國際印刷展"
3469,"Hong Kong International Tea Fair","Hong Kong International Tea Fair香港國際茶展"
3470,"ExpoFerretera - International Trade Fair for Hardware, Bathroom Fittings, Paint and Construction Materials Supplying Companies","ExpoFerretera - International Trade Fair for Hardware, Bathroom Fittings, Paint and Construction Materials Supplying Companies"
3471,"SPORTSHOW (SPORTS CLUB) - International Specialized Exhibition","SPORTSHOW (SPORTS CLUB) - International Specialized Exhibition"
3472,"GMF Xiamen Fair - International Gem & Mineral Fair","GMF Xiamen Fair - International Gem & Mineral Fair中國廈門國際礦物寶石展覽會"
3473,"GT show","GT show國際改裝風尚秀"
3474,"EMPACK","EMPACK"
3475,"EMPACK(Switzerland)","EMPACK(Switzerland)"
3476,"Shanghai Exhibition on Rehabilitation Nursing & Healthcare Products for the Disabled and the Aged","Shanghai Exhibition on Rehabilitation Nursing & Healthcare Products for the Disabled and the Aged上海殘疾人、老年人康復護理保健用品用具展覽會"
3477,"ISPSD - International Symposium on Power Semiconductor Devices and ICs","ISPSD - International Symposium on Power Semiconductor Devices and ICs"
3478,"EuMW - European Microwave Week (Nuremberg)","EuMW - European Microwave Week (Nuremberg)"
3479,"TRAFFIC EXPO - American Traffic Safety Service Association Annual Convention & Traffic Expo","TRAFFIC EXPO - American Traffic Safety Service Association Annual Convention & Traffic Expo"
3480,"SWOP - Shanghai World Of Packaging()","SWOP - Shanghai World Of Packaging包裝世界(上海)博覽會"
3481,"Amusement & Attraction Industry Exhibition","Amusement & Attraction Industry Exhibition"
3482,"FOTEG Istanbul Food Technology Group Istanbul - International Trade Fair for Pocessing Technologies, Food Packaging, Food Ingredients, Bakery Technologies, Food Safety & Hygiene","FOTEG Istanbul Food Technology Group Istanbul - International Trade Fair for Pocessing Technologies, Food Packaging, Food Ingredients, Bakery Technologies, Food Safety & Hygiene"
3483,"GIDA - International Food Products and Processing Technologies Exhibition","GIDA - International Food Products and Processing Technologies Exhibition"
3484,"IPACK - International Packaging and Food Processing Systems Industry Exhibition","IPACK - International Packaging and Food Processing Systems Industry Exhibition"
3485,"ISTANBUL RUBBER INDUSTRY FAIR","ISTANBUL RUBBER INDUSTRY FAIR"
3486,"LED Exhibition,Turkey","LED Exhibition,Turkey"
3487,"OTOMOTIV - International Automotive Supply Industry, Components, Accessories & Services Equipment Exhibition","OTOMOTIV - International Automotive Supply Industry, Components, Accessories & Services Equipment Exhibition土耳其國際汽車零配件暨汽修展"
3488,"AUTO CHINA - BEIJING INTERNATIONAL AUTOMOTIVE EXHIBITION","AUTO CHINA - BEIJING INTERNATIONAL AUTOMOTIVE EXHIBITION北京國際汽車展覽會"
3489,"China (Beijing) International Nutrition And Health Industry Expo()","China (Beijing) International Nutrition And Health Industry Expo中國國際健康產業(北京)博覽會"
